NEE,PAR,Fdif,PARdif,PARdir,Ta,Ts,Vpd,RH,Ustar,VWC_5,VWC_25,VWC_50,VWC_100,VWC_150,VWC_200
-22.3895,1211.326272,0.614370763,829.3045728,520.5392391,29.155,23.71,20.087247,39.21,0.460195,0.044,0.033,0.034,0.0345,0.0525,0.1255
-19.117,1297.128792,0.446785571,703.3614532,870.9092917,32.04,23.027,29.96600165,21.91333333,0.46113,0.040666667,0.033,0.034,0.034166667,0.054,0.126166667
-25.222,1346.0861,0.485316039,687.6598907,729.2722427,30.551,24.4435,21.36002428,39.90666667,0.462145,0.037666667,0.033,0.034,0.033,0.052,0.126
-4.8116,288.5504755,0.974239997,432.0732948,11.4245048,31.47,23.1785,25.83668075,30.83333333,0.469515,0.033,0.033,0.034,0.036666667,0.06,0.158
-19.778,1285.636391,0.437442314,598.0639078,769.119577,32.232,23.905,30.55287224,21.175,0.47108,0.035833333,0.033,0.034,0.031833333,0.050666667,0.121
-10.8925,811.2602239,0.428154885,420.5905914,561.7422184,32.9875,22.665,27.58231829,31.52833333,0.473225,0.043,0.033,0.034,0.0365,0.053,0.127666667
-7.5266,455.166412,0.518712544,327.6741592,304.0324831,32.472,22.1465,25.26193238,35.62166667,0.47742,0.043,0.033,0.033666667,0.037,0.053,0.127
-26.243,1038.5486,0.637737596,742.3082017,421.6630087,29.1045,23.123,17.30202344,47.50666667,0.479175,0.04,0.033,0.034,0.034,0.052,0.125333333
-29.009,1149.747057,0.765723532,866.3154388,265.0530024,29.056,22.417,19.20028317,41.595,0.4797,0.039,0.033,0.034,0.0345,0.054166667,0.127333333
-24.2225,1214.370861,0.523668383,669.2586124,608.7612834,33.108,25.495,25.70074745,36.59,0.486715,0.030333333,0.033,0.034,0.040666667,0.057,0.136
-11.616,1588.630073,0.288451107,471.608957,1163.36122,29.297,21.555,26.01338585,21.86833333,0.5123,0.042833333,0.033,0.034,0.033333333,0.051,0.126
-17.031,798.6011349,0.692195902,642.8359277,285.8548163,30.082,23.3115,23.48859342,32.27666667,0.521655,0.042,0.033,0.033833333,0.0345,0.054,0.128
-26.9805,1430.395653,0.623276213,852.2993073,515.1510945,33.8465,29.475,22.24996234,47.12666667,0.527915,0.033,0.033,0.034,0.035666667,0.059,0.149
-26.4435,1167.0412,0.592791712,717.711275,493.0196782,29.7025,21.9565,21.29142024,37.38833333,0.55372,0.038833333,0.033,0.034,0.034,0.054,0.127
-9.51975,445.3925398,0.409176651,261.1964227,377.1499293,28.7865,19.827,18.36624269,43.33833333,0.55803,0.076333333,0.033,0.034,0.038833333,0.054,0.127166667
-18.5815,920.9619984,0.604679407,619.1498755,404.7809347,29.796,21.532,21.51119429,37.045,0.562205,0.039,0.033,0.034,0.0345,0.054,0.127
-24.251,1281.477507,0.49095107,682.9250403,708.0996101,34.1415,28.8865,22.59315256,47.10333333,0.5623,0.032166667,0.033,0.034,0.043,0.059,0.148
-21.499,1082.92498,0.622065429,733.8630896,445.85701,30.192,23.7415,23.34396326,33.07666667,0.564695,0.041666667,0.033,0.034,0.033166667,0.054,0.128
-24.5445,1152.213873,0.447529539,552.4689087,682.0169973,34.403,28.4015,23.40706688,45.92333333,0.565415,0.032166667,0.033,0.034,0.033,0.058,0.148
-21.705,1103.641181,0.771276128,928.9257963,275.4752764,31.7465,30.0215,16.84699632,55.43333333,0.57092,0.0315,0.033,0.0335,0.0385,0.058333333,0.145333333
-13.755,1413.699305,0.433269536,684.9565833,895.945204,32.307,23.502,30.65017544,21.215,0.57936,0.063166667,0.033,0.034,0.035,0.055166667,0.132
-18.4435,1096.689308,0.324819406,407.8972739,847.869056,28.5925,20.527,17.59566969,45.15833333,0.59224,0.0785,0.033,0.035,0.037333333,0.054,0.128
-18.638,806.4976368,0.367609543,352.1796102,605.8466888,28.541,20.175,17.51141855,45.27166667,0.597335,0.077333333,0.033,0.0345,0.038,0.054,0.128
-22.593,1065.25878,0.580580415,627.3083966,453.1765471,28.829,23.205,20.00583281,38.41666667,0.621525,0.043,0.033,0.033333333,0.035,0.052,0.125
-18.0535,1396.776193,0.559613942,791.3866895,622.778739,32.8015,27.0465,25.99628831,34.85333333,0.63683,0.03,0.033,0.033333333,0.035,0.056,0.133
-21.207,1075.372623,0.755209855,809.3733567,262.3464457,28.745,23.4015,19.95424345,38.30333333,0.63711,0.0435,0.033,0.034,0.035,0.052,0.125
-23.993,1346.014214,0.555293594,759.3238168,608.1038378,32.388,26.4235,25.27435197,35.32166667,0.64898,0.03,0.033,0.034,0.032333333,0.057,0.134
-24.661,1351.704307,0.482267673,659.2306943,707.7087267,31.099,25.225,22.93229254,37.28,0.6654,0.036,0.033,0.034,0.032666667,0.051666667,0.125
-25.2875,997.8006311,0.817344205,905.6945642,202.3998704,32.4905,29.7135,18.40401602,53.135,0.667585,0.032,0.033,0.033,0.033,0.058,0.145
-20.9755,445.0988779,0.792144431,571.3063155,149.90852,29.493,22.608,17.52523359,47.93666667,0.215765,0.079,0.033166667,0.034,0.038666667,0.056,0.133166667
-7.25165,313.5525344,0.945213342,360.8606535,20.91628229,28.569,22.33,15.00896297,53.18,0.246645,0.078,0.033166667,0.034,0.039,0.056,0.133
-29.592,799.8171379,0.94738927,864.814022,48.02513435,30.5505,27.21,19.12504538,46.18666667,0.30309,0.033,0.033166667,0.033,0.034833333,0.058,0.143
-23.223,1520.030282,0.41701139,654.9189909,915.5872495,31.431,24.63,24.21213657,34.895,0.42675,0.032,0.033166667,0.034,0.034666667,0.058,0.14
-40.9785,1342.894485,0.553020605,749.1397277,605.49285,32.168,25.9865,23.27650103,39.75833333,0.487325,0.031,0.033166667,0.034,0.033,0.057333333,0.136
-20.3025,1393.90916,0.606541375,832.3522973,539.9403953,31.8035,27.61,22.89107721,39.64166667,0.56911,0.029166667,0.033166667,0.033,0.043,0.056333333,0.133
-2.12255,218.7152884,0.543245639,229.8281206,193.2367036,31.9105,23.625,27.94711812,26.69833333,0.249445,0.035,0.033333333,0.034,0.037666667,0.06,0.16
0.7129,52.38685827,0.87838327,180.0035754,24.92243076,27.761,19.625,15.49725164,49.60666667,0.293485,0.076,0.033333333,0.034,0.039166667,0.054,0.127
-19.1765,1639.010408,0.380170232,633.1328828,1032.260223,30.2405,23.805,21.91797422,37.35,0.329945,0.043166667,0.033333333,0.034,0.0365,0.054333333,0.128
-14.848,489.5570131,0.942526391,507.6318465,30.95450088,32.3575,26.5265,17.05612995,56.27,0.35424,0.035,0.033333333,0.034,0.036,0.06,0.152
-8.3432,896.4611988,0.448862622,647.9470218,795.5837842,33.569,23.945,32.40489608,21.93666667,0.412605,0.033333333,0.033333333,0.034,0.038666667,0.06,0.159
-11.9726,799.1631998,0.692357307,812.0467592,360.8256158,33.667,26.325,30.49826482,26.87333333,0.46138,0.031833333,0.033333333,0.034,0.035666667,0.06,0.157
-2.0582,142.9852019,0.919391432,214.2870883,18.78783598,29.0025,24.3515,12.06810825,63.19333333,0.216865,0.091666667,0.0335,0.033,0.039,0.055833333,0.132
-23.3875,958.5498387,0.717999661,727.4932577,285.7290282,29.79,22.9035,19.08132607,44.13666667,0.21776,0.080333333,0.0335,0.034166667,0.038,0.056,0.134
-30.406,1236.281061,0.680687801,852.3069884,399.8191508,28.9505,24.2315,15.18821678,53.56833333,0.25257,0.049333333,0.0335,0.034,0.035333333,0.052,0.127
-21.1485,1598.617196,0.401235032,638.8908635,953.4199066,30.025,25.015,20.7645543,39.98,0.31227,0.0505,0.0335,0.034,0.032,0.0535,0.127
-24.908,1404.042919,0.294870358,443.803642,1061.276911,28.207,20.905,18.09001105,42.46333333,0.457995,0.079833333,0.0335,0.035,0.036666667,0.054,0.128
-21.156,1355.229878,0.544799018,717.5304427,599.5248723,30.317,25.6165,19.89024382,43.39166667,0.538845,0.035666667,0.0335,0.034,0.031833333,0.052,0.125
-21.553,1684.391061,0.313632186,520.3199478,1138.69329,28.744,22.6465,20.55906982,36.46166667,0.20582,0.0665,0.033666667,0.035,0.033166667,0.0545,0.128
-15.2855,396.9580998,0.946509934,636.6812224,35.98073205,27.465,20.4965,14.65186701,51.55333333,0.2281,0.037,0.033666667,0.034,0.036,0.051,0.12
-23.36,1336.893608,0.645416089,859.4512366,472.1722705,28.5155,24.032,19.35343381,39.44666667,0.29027,0.0435,0.033666667,0.034,0.0335,0.053,0.126
-27.2665,1454.348432,0.503402514,719.6938838,709.9650141,29.4135,24.9265,18.67402387,44.305,0.32261,0.036833333,0.033666667,0.034,0.031833333,0.052666667,0.126
-26.157,1188.329194,0.41428479,588.4949209,832.0132299,29.7335,23.0185,16.34170237,52.03333333,0.382325,0.035666667,0.033666667,0.033,0.0335,0.052,0.125
-30.3135,1346.421365,0.614308224,800.0722429,502.323219,31.428,26.92,22.49563762,39.525,0.53249,0.029666667,0.033666667,0.034,0.042666667,0.057,0.134
-17.5335,1428.552067,0.649372586,893.1520887,482.255663,30.7215,23.6265,26.94964113,24.83166667,0.618065,0.040333333,0.033666667,0.034,0.033833333,0.0545,0.127
-11.712,1658.697926,0.332418533,570.4061757,1145.521543,31.5075,24.0835,28.37706881,24.00666667,0.7117,0.064,0.033666667,0.034,0.0385,0.056,0.132333333
-22.408,1524.648568,0.435162182,680.7680773,883.6327477,28.7585,22.7885,21.76803191,32.75,0.266965,0.045666667,0.033833333,0.034,0.034666667,0.052,0.127
0.67822,131.5438246,0.979245741,194.8701935,4.130103669,29.547,23.5885,18.24321516,45.915,0.268455,0.033833333,0.033833333,0.034,0.038333333,0.059,0.152
-28.2905,1451.507012,0.537779519,773.4336667,664.7647754,27.8695,24.0015,15.38298023,50.20166667,0.276215,0.039333333,0.033833333,0.034,0.0325,0.053,0.126
-37.86,1549.712847,0.482904683,722.4562719,773.6076467,29.496,26.1565,14.17144062,57.875,0.297845,0.084166667,0.033833333,0.034,0.035666667,0.056,0.132
-17.909,1670.426997,0.338265519,562.9273538,1101.230893,29.919,24.76,23.14019808,32.73,0.37665,0.0475,0.033833333,0.034,0.039666667,0.055666667,0.130833333
-10.991,1323.715543,0.277737857,404.1671909,1051.043831,32.9025,24.4735,32.51347096,18.93333333,0.39361,0.033666667,0.033833333,0.034,0.034333333,0.06,0.161
-32.739,1294.817138,0.517657943,743.1418806,692.4429315,28.5215,23.075,17.88839735,44.05,0.406495,0.038333333,0.033833333,0.034,0.033,0.055,0.128
-15.681,1543.193242,0.425951631,690.2757953,930.2739231,30.9185,25.1215,27.18881208,24.93166667,0.45878,0.041833333,0.033833333,0.034,0.038833333,0.054,0.125666667
-26.742,1380.554494,0.722525206,900.64802,345.8801469,33.1565,29.8765,20.88541502,48.605,0.518685,0.033,0.033833333,0.034,0.044,0.059666667,0.149
-12.099,1660.670353,0.311472672,514.414453,1137.141202,28.5325,22.05,23.68287073,25.965,0.56856,0.041,0.033833333,0.034,0.031666667,0.052,0.126
-31.541,1401.016832,0.545217795,768.4219038,640.9633201,31.47,30.3385,17.28998563,53.60333333,0.62331,0.032833333,0.033833333,0.033666667,0.0395,0.059,0.146
-5.58095,320.9023179,0.971908452,347.5571884,10.04561625,30.4125,23.915,12.27175295,65.24,0.062,0.035,0.034,0.034,0.038166667,0.059,0.142
4.0944,133.2519457,0.934131895,228.616022,16.12031905,29.621,23.807,11.58255219,65.775,0.06565,0.035,0.034,0.034,0.039,0.059,0.142
-13.4535,353.6167006,0.99493206,396.0199665,2.017228506,27.9145,24.1915,10.98855058,64.51333333,0.0804,0.035,0.034,0.034,0.038666667,0.059,0.142
-14.188,560.2908672,0.97762464,633.9405996,14.50929994,27.0425,23.305,11.90560402,59.73,0.0877,0.04,0.034,0.034,0.038,0.052,0.126
-14.2105,421.027799,0.982944146,338.6417701,5.876045556,25.543,24.26,8.55385263,68.675,0.089515,0.039,0.034,0.033,0.0385,0.052,0.126
-20.7256,379.4928398,0.998160023,365.1265566,0.673062796,27.511,24.4865,11.71169083,61.35166667,0.09753,0.035,0.034,0.034,0.039,0.059,0.142
4.77745,35.50397563,0.988189915,89.18775454,1.065903406,26.579,22.358,8.380953027,70.945,0.10002,0.040166667,0.034,0.034,0.039,0.052,0.1265
-13.6005,318.1710605,0.978581284,274.6343481,6.011064272,24.571,27.998,7.418737085,71.38166667,0.10003,0.039,0.034,0.033,0.039,0.052,0.126
-14.798,194.4359717,0.995770926,209.9516552,0.891672035,23.912,20.683,8.253120001,66.98166667,0.100655,0.039,0.034,0.034,0.039,0.051,0.121
-4.26126125,39.05692,0.994560466,38.84446854,0.212451456,28.545,22.455,15.71599619,50.88526014,0.102466774,0.04,0.034,0.042,0.088,0.201333333,0.404833333
-5.1906,197.4592107,0.988270997,126.2851552,1.49877813,23.6145,29.053,5.457905257,77.82833333,0.105875,0.04,0.034,0.033,0.039666667,0.052,0.126
-28.2315,1205.522691,0.744615674,821.2249607,281.6593716,28.2985,25.043,13.04621401,58.71333333,0.11254,0.050166667,0.034,0.034,0.036833333,0.052,0.127
-15.0535,216.249388,0.993681761,164.1254805,1.043577587,23.543,21.8065,8.725381029,64.385,0.11357,0.039333333,0.034,0.033833333,0.0395,0.051,0.121
-24.392,361.3132535,0.997970578,378.4348831,0.769565866,27.243,24.718,11.38837456,61.87166667,0.114795,0.035,0.034,0.034,0.039,0.059,0.142
-19.5525,507.0419072,0.978543258,508.609137,11.1523887,27.965,22.28,11.2063059,63.9,0.115995,0.035,0.034,0.034,0.038,0.059,0.141166667
-5.13195,332.79825,0.975572997,324.668986,8.129263974,29.79,25.15,17.12646593,49.91653907,0.120659568,0.04,0.034,0.042,0.086,0.202,0.4075
-19.628,414.1818079,0.996971293,370.7646415,1.126348721,27.002,24.992,13.22155987,55.18833333,0.12134,0.035,0.034,0.034,0.039,0.059,0.142
-16.9175,315.7787825,0.997552535,295.0579445,0.723915732,27.5615,23.9685,11.43634436,62.34833333,0.121585,0.035,0.034,0.034,0.039,0.059,0.142
-9.3384,440.083206,0.983889311,370.6668069,6.069481104,27.7855,23.8065,13.17686794,57.19333333,0.123135,0.035,0.034,0.034,0.038,0.059,0.142
-23.314,425.7396205,0.980074339,492.2745746,10.00831867,30.3955,24.397,13.79759377,60.90833333,0.12517,0.035,0.034,0.034,0.038,0.059,0.142
-35.221,1081.805945,0.80437241,762.4137881,185.4230334,31.442,27.605,15.09900417,59.43666667,0.12575,0.060666667,0.034,0.033,0.036666667,0.055833333,0.132
-19.016,453.5753453,0.971573028,459.9008597,13.45610525,27.95,21.978,11.14267534,64.07666667,0.12581,0.035,0.034,0.034,0.038,0.059,0.141
-0.0533,204.2865441,0.938517844,227.5300772,14.9054594,29.844,22.77,19.25559589,43.81,0.12955,0.034333333,0.034,0.034,0.038666667,0.06,0.158
-12.0019509,139.6705,0.990144443,138.2939694,1.376530585,28.695,23.9535,15.24974393,52.70519067,0.129812155,0.04,0.034,0.042,0.087,0.201333333,0.406333333
-18.94,377.1291461,0.999050851,268.4457893,0.255037083,24.294,20.81,8.372800551,67.19833333,0.12999,0.039,0.034,0.034,0.038666667,0.051,0.121
-29.2955,1474.853611,0.810494775,929.5456567,217.3410176,29.1245,23.5665,18.19498718,44.88333333,0.14057,0.083666667,0.034,0.035,0.037666667,0.056666667,0.134333333
-1.81233335,93.46799,0.781427631,73.03847002,20.42951998,30.395,20.4235,19.82268867,43.83043516,0.142761785,0.039,0.034,0.041,0.0865,0.199,0.402833333
-12.879,356.4718472,0.983968336,546.2521076,8.900012147,27.7875,22.92,12.1243248,60.60166667,0.145545,0.04,0.034,0.034,0.037833333,0.052,0.126
-18.9825,532.0196199,0.973273146,461.2880947,12.66733772,27.722,28.46,7.933529289,74.12166667,0.14797,0.075166667,0.034,0.034,0.039,0.0565,0.132
-11.173,397.9233175,0.979599867,392.9227077,8.182601635,30.107,24.165,14.35792045,58.65166667,0.14848,0.035,0.034,0.034,0.038,0.059,0.142
0.80195,299.6691289,0.403787699,194.3525992,286.9711258,33.725,23.9035,28.88269285,30.93166667,0.149765,0.036666667,0.034,0.033833333,0.0375,0.06,0.162
-6.98915,379.22845,0.566578696,214.8627606,164.3656894,27.245,21.815,11.41188418,61.80835951,0.151013788,0.039,0.034,0.041,0.085666667,0.199833333,0.403333333
-12.0615,225.5287436,0.999770371,160.9681299,0.036971416,26.4085,26.2835,11.73447347,58.95333333,0.15256,0.035666667,0.034,0.034,0.04,0.059,0.142
-11.33995,468.4883894,0.907659056,387.4270974,39.41500225,27.9095,21.6585,11.85282013,61.705,0.15445,0.035,0.034,0.034,0.038,0.059,0.141
-25.1385,1040.493328,0.707345313,706.9258434,292.4811371,27.034,25.385,10.26875597,65.27333333,0.15618,0.051,0.034,0.034,0.037666667,0.053,0.127
-6.3286,339.4936534,0.981766692,199.1612158,3.698809244,27.0045,29.5435,5.13255358,82.63166667,0.15656,0.064,0.034,0.033,0.0395,0.056,0.132
-14.2455,583.4990731,0.856006489,377.4772337,63.49750028,24.0935,28.0135,7.714545027,69.45666667,0.157125,0.0405,0.034,0.0335,0.039,0.053,0.126
-31.7615,1107.574291,0.841185422,720.2211243,135.9766951,28.687,27.978,9.657940848,70.06833333,0.159325,0.074,0.034,0.034,0.038,0.056,0.132
-9.0477,677.6255519,0.362794311,294.4580378,517.181035,33.9135,23.9965,31.94909797,24.335,0.16732,0.0355,0.034,0.034,0.0355,0.06,0.1625
3.60535,78.04518311,0.993475787,118.2688373,0.776678343,27.1275,23.507,12.17158032,59.035,0.16995,0.035,0.034,0.034,0.0395,0.059,0.141333333
-4.3813,309.360354,0.974903303,194.7580454,5.013608679,22.245,29.237,5.622635467,75.40166667,0.17617,0.041,0.034,0.033166667,0.04,0.053,0.126
-18.386,702.6288773,0.965220613,709.1354682,25.55197877,26.5695,23.6715,11.81987476,59.00333333,0.180535,0.04,0.034,0.034,0.038,0.052666667,0.126
-3.78295,395.72155,0.502404271,198.8121967,196.9093533,30.36,21.0285,22.80193474,35.19342888,0.181369289,0.039,0.034,0.041,0.0855,0.199,0.404333333
-8.0962,322.5343685,0.137701924,69.63928277,436.0855502,28.4295,21.598,14.40224106,54.72166667,0.184035,0.0355,0.034,0.034,0.038666667,0.059,0.141
3.35115,311.5268226,0.98305716,185.5042898,3.197138015,25.867,29.808,4.609083791,83.41666667,0.184055,0.077,0.034,0.033,0.04,0.057,0.132
-27.319,1095.401915,0.634592443,815.1835313,469.3945309,29.699,23.2035,19.77803575,41.83166667,0.18617,0.081833333,0.034,0.035,0.037833333,0.056,0.134
-19.535,643.2845489,0.974535313,514.4344072,13.44221303,26.6125,23.272,9.835613541,65.985,0.19249,0.039,0.034,0.033,0.037833333,0.052,0.126
2.5115,140.2334225,0.984654073,203.5400618,3.172191226,27.2625,22.6315,9.832727586,67.13833333,0.19409,0.04,0.034,0.034,0.038,0.052,0.126
-2.70595,165.7211786,0.978760295,312.5125611,6.781716346,28.0025,23.6065,14.1636817,54.52166667,0.19785,0.035,0.034,0.034,0.038833333,0.059,0.141833333
-28.561,1136.013967,0.623532828,638.1717498,385.3056375,26.7605,26.4485,11.79890499,59.51666667,0.206155,0.038666667,0.034,0.034,0.036333333,0.053,0.126
-20.884,881.9453996,0.730071052,533.5589951,197.2726048,25.7505,27.112,10.07265972,63.52333333,0.207415,0.039833333,0.034,0.034,0.038166667,0.053,0.126
-0.18813,286.2670869,0.984764507,294.0771961,4.549728392,27.041,22.8165,10.59486468,64.16833333,0.209585,0.04,0.034,0.034,0.038,0.052,0.126
-33.0775,1258.162322,0.919658556,746.4688827,65.21158085,25.8845,20.7135,13.77166808,50.63666667,0.210455,0.037,0.034,0.034,0.035666667,0.051,0.120666667
-3.60185,142.5726071,0.885741019,222.0042939,28.63815039,26.812,24.258,8.529663663,70.80333333,0.21119,0.104,0.034,0.033166667,0.039833333,0.056,0.132
-5.53394,110.4030679,0.998143357,69.26317997,0.128836218,22.576,24.778,7.87194967,66.15166667,0.21505,0.04,0.034,0.033,0.04,0.051,0.121
-12.3935,363.089411,0.990821251,426.8133803,3.953904701,26.852,23.187,10.80723081,63.075,0.223825,0.04,0.034,0.034,0.038,0.052,0.126
-12.641,642.3598376,0.890910606,434.0750066,53.15121319,28.3385,28.78,9.141671925,71.205,0.22481,0.063333333,0.034,0.033,0.0385,0.056,0.132
-13.214,1202.309638,0.890401485,744.9031567,91.68928963,27.923,23.2735,13.38387759,56.84833333,0.22835,0.037833333,0.034,0.033,0.0365,0.052,0.125166667
-14.866,609.7053829,0.984812295,457.551662,7.056328926,27.217,23.115,12.45000803,58.29,0.237435,0.04,0.034,0.034,0.037666667,0.052,0.126
-17.45395,663.3275316,0.836572792,437.7526239,85.51639464,26.1665,31.14,8.982764623,68.21166667,0.23811,0.034166667,0.034,0.033166667,0.038666667,0.057,0.134
-5.79695,388.0661686,0.952198551,251.5493946,12.62806549,24.774,32.5165,6.943783315,73.51833333,0.242705,0.035,0.034,0.033,0.04,0.057,0.134
-24.5235,1319.221147,0.513624726,694.5176695,657.6712633,28.813,25.2315,18.52154594,42.94166667,0.249495,0.043333333,0.034,0.034,0.034833333,0.056,0.129
0.00065,97.22524339,0.95362789,193.0309412,9.386524934,27.963,22.31,15.01079059,51.64666667,0.254105,0.077833333,0.034,0.034,0.039833333,0.056,0.133
-16.835,1458.944112,0.290336005,445.5334133,1089.010723,31.7035,24.2185,28.45209457,24.57833333,0.25705,0.034333333,0.034,0.034,0.039833333,0.051333333,0.1215
-9.55775,505.6995387,0.861433068,295.6214897,47.55257776,27.608,33.33,8.88122988,70.86,0.261925,0.036,0.034,0.033,0.039166667,0.059,0.147
-36.633,1253.903075,0.672553018,795.1040776,387.1136164,30.116,27.612,12.64272069,63.63166667,0.268245,0.072333333,0.034,0.034,0.036666667,0.056,0.132
-27.523,1148.477989,0.699686503,703.9612509,302.1482683,28.523,28.1565,16.68560844,47.80833333,0.27412,0.033333333,0.034,0.034,0.0365,0.058,0.135
-28.6945,900.290195,0.750775605,594.3274477,197.2905053,27.395,29.8865,10.93499203,63.72166667,0.28204,0.033166667,0.034,0.033833333,0.037,0.057,0.134
-18.795,1598.469569,0.578698334,778.6951204,566.9025334,27.6875,23.3585,19.15275946,37.41,0.28377,0.047166667,0.034,0.034,0.037333333,0.052,0.127
-26.449,1348.502965,0.662075968,809.6310623,413.2362538,28.438,26.4585,11.49761766,63.89833333,0.28566,0.086166667,0.034,0.034,0.037333333,0.057,0.132333333
-13.26,945.3985184,0.577816613,682.8308042,498.9123115,27.606,20.5865,16.07731675,47.21833333,0.304885,0.037,0.034,0.034,0.035,0.051,0.12
-37.231,1380.749526,0.603478506,777.7492571,511.0278061,27.242,24.6135,15.00957226,49.77166667,0.30567,0.041,0.034,0.034,0.035333333,0.053166667,0.126
-32.471,1132.414035,0.70355686,717.5755553,302.3499061,28.897,28.9465,13.73142549,57.90833333,0.306885,0.032666667,0.034,0.034,0.035666667,0.057,0.133666667
-14.5865,952.0778,0.493074984,469.4457465,482.6320535,27.77,23.9365,14.83238741,51.7258895,0.308815068,0.039,0.034,0.042,0.0845,0.200666667,0.406333333
-33.045,1344.662789,0.583643562,743.0583334,530.0788716,29.663,27.1765,16.51936646,51.33166667,0.31096,0.032166667,0.034,0.034,0.037833333,0.058,0.137
