,Rn,PAR,fdif,PARdif,PARdir,Ta,Ts,Vpd,RH,Ustar,O3,VWC5,VWC25,VWC50,VWC100,VWC150,VWC200,NEE
13,3.68206221,18.13366827,-14.60814339,9.159630555,0.316870871,-9.203994667,-6.784710575,62.59621606,-36.36073394,4.732029714,-43.95685121,52.89484616,-29.11168154,-15.52500664,27.02575863,45.88293386,1.753746718,0.301685196
678,-36.73987756,18.53157477,5.585041802,5.961257327,-15.41742592,-10.36084186,-17.88860794,33.71095411,12.69513597,5.968435905,-14.76771499,-3.558966724,-7.814733468,-6.751978985,-6.183406719,5.651473988,-0.325221986,0.618181674
124,-6.615818343,18.60756453,1.167929874,21.26290244,12.48394215,-4.868558866,-3.22466167,40.23403901,-12.65158107,15.22609702,-17.66211505,3.851995465,0.921408157,-8.578449223,4.545789363,6.660370771,4.633209316,0.581663276
410,-4.52557949,18.72467465,-7.796429665,11.90838164,2.263077452,-11.60730795,-6.626107198,52.9596182,-26.2147632,6.117332346,-33.46308619,27.90186805,-13.74184986,-12.61329646,13.66928107,27.28342325,2.552472289,0.240220281
396,-13.92979074,19.76737991,-3.466234545,2.061573672,11.30027592,-10.07133195,-9.268439119,22.72614045,1.042364301,16.92685631,-14.49041052,7.039132724,-5.501640884,-5.956712457,1.442891585,8.225888427,8.063563231,0.741069065
619,-148.2148549,20.06403625,-24.46803731,-24.9921087,-40.66434438,-78.86359784,-40.97300025,387.4679144,9.118443717,179.7369243,-123.3058031,-39.60704286,-58.6810573,66.15848357,-57.49387932,-16.48221602,3.570211863,0.629764628
130,-33.13937608,20.12940148,-10.25399464,-22.43907863,22.971623,-19.54381308,-31.97512063,59.83515814,-10.24208979,37.26324665,0.101496957,11.81312757,-50.71479393,-6.279184479,18.19671239,34.66577152,-2.407846985,0.556255683
345,-12.36399329,20.17913243,-3.087720613,8.140051038,5.861096674,-6.78029555,-14.54529268,21.25317361,-4.636079909,16.07826402,-15.21682313,-8.088154545,-12.65979636,2.32625517,12.73839658,6.69993429,11.29779304,0.396374973
153,-17.97891983,20.73861411,-56.15385807,-53.30311162,-1.665633627,-59.56393015,-30.06199306,246.6287492,16.34125319,142.643987,-66.94636637,-27.36676373,-82.54684743,76.21871148,-77.73094688,-48.61669888,-22.00264515,0.431340561
740,-10.10384239,20.77592454,4.578561381,17.99312741,10.03359084,3.089854309,-16.1044428,7.444777798,-9.248974795,8.655479646,-4.55157583,7.396307053,-24.09062116,-12.32057988,-5.623786848,11.05961763,0.262159288,0.533165159
709,-35.39933491,20.80810407,-22.26967012,-24.46265143,6.208316123,-15.16692505,-24.02085649,104.8387454,-1.925931016,55.16820056,-41.67110198,-10.76467689,-46.57627628,30.47500658,0.66412491,5.315967836,5.51715428,0.446784115
92,-50.7715503,21.00530234,-77.74058646,-88.41502203,33.29496092,-99.39415356,-70.62642237,345.0995944,-13.9301597,227.3139957,-56.31680191,-13.88409149,-145.1812756,60.20525206,-66.63529067,-15.10962415,-21.98256917,0.79794623
446,-62.23930171,21.24036897,-17.78454259,13.29366097,8.990726526,6.103799335,-13.72489583,61.04429299,-14.17969658,32.44822678,-42.11359249,26.58292623,-25.12139779,7.770471171,-16.52947054,-43.09731262,-23.88669407,0.493356466
307,-23.19055022,21.44901481,-6.386432041,-9.549791081,31.79796863,-17.23606961,-24.21406142,42.46652523,-16.8122598,35.99382123,-1.555035958,9.84569004,-31.80403945,-17.84942329,3.104827318,25.66828556,4.553985124,0.629133267
220,-35.87003351,21.51324808,-1.192296238,-24.15109771,32.81629674,-8.377020224,-3.2668262,33.26834884,6.849456177,25.37060271,-18.52459009,8.767605056,-6.132851557,-0.265174888,-23.3074626,4.538344089,11.21659606,0.552932477
716,-121.5113366,21.53764554,1.682233351,-23.6518243,-25.71380196,-42.92120455,-23.05553776,67.14952688,43.33340375,24.11414149,-39.83274667,0.059238388,43.52271512,-27.22350022,-6.894121008,26.00688776,16.0812207,0.645477014
852,3.428751713,21.83211169,-19.67287507,3.864194742,2.357703757,-10.32547978,-9.312498749,70.6989667,-37.1046358,9.403558287,-49.5726715,57.37280509,-38.13168639,-12.61006795,27.72946179,48.85006509,2.022863161,0.515550012
444,8.539677198,22.40638764,-57.99096522,6.54404852,-62.0271486,-6.811706357,-29.03816637,-136.6160403,65.62289,-33.13318169,-1.365297696,-48.00337222,85.17424579,-53.49417787,39.45281072,-6.423539481,6.75114277,0.569820403
652,-92.54129957,22.52141392,34.2475213,47.34279439,26.73193883,-12.52037977,6.861750126,121.2751661,-6.826284179,20.25521341,-42.82210797,-12.28311272,-9.128631092,-7.882208038,35.31649788,66.32015695,35.25085751,0.166426418
631,-19.59399376,22.57771263,-2.537298494,0.099798256,17.27557417,-10.79670757,-12.63458741,19.80740023,5.925324546,21.54877431,-11.96798817,-0.397377883,-4.941700121,-4.04322513,-4.765303475,3.728796276,9.208166058,0.584207077
269,-81.95334251,22.7234476,18.75045709,-29.01222209,23.72545054,28.31581461,-0.4855615,95.51506411,-36.59685488,-2.075955591,-59.71088285,-32.74591777,-34.79661347,32.13660288,5.429234485,36.75258663,14.04836095,0.447863078
797,-9.49336827,22.72458781,2.401711105,24.92588457,8.321489027,-14.0083365,-4.391709802,29.64678784,-20.1714732,-8.95200019,-17.12776416,-7.803294232,7.898164109,-13.73330636,-3.064578432,3.687555657,-0.347961953,0.271057038
7,-40.61641057,23.12460362,4.349424036,12.03484194,40.79396068,-51.34603489,-55.02296656,109.1298467,-57.39375799,95.79585853,11.02902549,8.872796262,-34.53418098,-58.73361126,40.44131136,63.14497405,25.33333652,0.361682722
594,-59.03342818,23.37285957,3.226884966,-22.43320765,32.2563432,2.216087361,-8.292030026,79.35358898,-25.81095922,23.41416269,-41.4363114,-15.79723848,-24.51399922,5.712146716,-4.577502045,28.00561599,10.56268493,0.454531068
823,-36.22571031,23.43955695,3.226133094,0.383148238,19.59276997,-7.452925948,-10.39400242,62.54519039,-8.621202072,29.72547754,-30.62501259,2.350839797,-16.67982517,3.35275801,5.657859011,24.30875405,11.48432692,0.220647896
557,-7.69952394,23.73478635,-28.10328616,-12.90652983,56.05287453,-50.88055699,-50.81686337,154.543938,-99.87171526,85.27697371,-22.17879315,87.09154502,-102.8745299,-57.45001326,59.09815486,112.0579447,5.877799832,0.599201999
317,-15.80111329,24.0812358,19.61091763,2.057263823,-4.811255871,-7.312477698,3.396852371,29.51656708,-16.78812431,15.4399683,-14.52472561,10.81997253,-7.527746587,4.813633291,2.146688262,12.45397444,14.34317749,0.184790365
104,-87.90412788,24.24505533,12.36060735,13.20386416,38.51837602,-6.127327997,-13.12007052,107.4709056,-38.7239899,31.4194321,-86.91757984,-17.92851085,-43.51172016,-0.833781878,7.0277882,20.43170119,-13.44922612,0.346116885
168,2.973624808,24.78065963,-44.50234565,2.085044546,-34.79654785,-7.93296447,-21.01718295,-33.25399908,15.72379236,-15.47918022,-32.38646122,6.842077409,25.49114132,-36.97486199,38.14910612,27.29330858,3.793566118,0.716428432
335,-38.7502469,24.92450317,1.967609682,-1.816299851,13.91055322,-13.21897286,-7.135443499,53.14228634,-1.012077397,25.68873322,-31.97835297,5.222246037,8.29983575,-6.919064617,-5.711291595,11.57485682,13.61329654,0.524426999
714,-38.5571861,25.17323578,-32.66157878,32.2099487,1.700971092,-18.93630585,0.013452258,-70.94307445,57.65887927,-5.325029346,-15.38322677,-45.84716414,47.84942602,-67.08974905,70.47519024,42.86639504,0.911470626,0.388016607
713,-27.60037125,25.39741813,18.02158764,27.4746141,28.28819242,11.91061052,3.241893773,-66.42703419,-14.27459444,-44.97840041,-2.314245116,15.55561587,35.10461215,-45.53410845,16.75721333,19.12299721,10.45795058,0.472312376
609,129.1788914,25.60098237,-2.985109281,71.10948119,-10.62881556,-83.07829858,0.931308068,-119.9170792,61.05225206,-44.19031718,77.56965991,25.71104089,79.20094178,-80.59303264,-38.25875429,-11.34853735,-14.88243126,0.528217036
147,-266.320939,25.62687161,185.4168759,106.0916694,-8.998442425,91.83034756,-81.93352037,413.9753482,-184.3042842,51.65767214,-25.57339491,114.1681289,-68.21941567,0.14499264,132.8899846,153.1257685,146.407953,0.332291775
56,-19.0645622,26.3557013,3.501623011,8.609488475,-25.87644823,18.64332726,30.74201654,-11.84398557,39.72202365,-53.67436812,-56.19485982,-12.62472486,54.78999049,27.09350644,-42.27796182,-41.89040546,-2.114209059,0.216188183
330,47.44071995,27.07012679,-31.82744203,59.13946156,-100.5007115,-74.88056995,-62.55083178,45.90806348,-28.19745951,24.69439594,-27.59879687,29.6870945,92.52413163,-46.41355392,-21.16738808,-33.84107937,26.19659702,0.374069215
668,-47.64989004,27.12052751,2.927995229,-3.3636664,2.759519722,-17.27937121,-14.38088305,77.42726529,-0.84851473,31.98628344,-41.19548082,5.055168123,-3.506726263,-2.790919475,-4.277860958,16.11828789,9.54300387,0.525823896
181,-120.8679031,27.21416874,61.32760887,55.11465162,27.59363872,-8.957636419,1.073895465,152.9441973,-7.256462653,24.56430898,-33.79562239,-11.01759843,-36.77497527,-4.456104647,24.0711281,66.55117385,36.18226076,0.507162155
206,-105.4398788,27.2585094,-13.99093075,-78.22796043,6.22063107,-26.63085042,-21.42888669,308.1134665,20.09065867,125.2711635,-102.3374878,-22.05636496,-122.8229789,112.1597177,-65.85181907,-11.33379277,-16.55972107,0.612160343
456,-10.63755336,27.95362309,3.019256317,25.12151572,11.40577016,-5.085722262,-12.92390842,21.01441877,-16.82256118,-0.253156997,-14.04971698,0.868013362,-13.33887519,-14.4677458,-8.126871069,7.681417162,-1.004837571,0.547590173
488,-85.11524662,27.96097839,15.93045924,-21.70264151,30.57232389,4.518947479,-9.31190494,117.6441535,-23.12808531,46.72165606,-64.70921906,-10.49239488,-18.38319848,20.41486987,10.22511509,42.66267665,25.37848434,0.494272865
333,-6.087195121,28.3017269,14.27721539,15.0970193,12.01683278,-16.82843545,1.285715452,21.40648413,-4.807452305,-21.71268156,-14.09290794,-18.26292378,13.55143742,-13.24907815,-8.641971534,27.67787883,8.787822174,0.472513782
453,-104.5304923,28.64168751,13.75231988,-39.28577303,12.67335367,27.12910343,-15.00651223,123.960997,-26.43118876,40.80464801,-79.85566189,-28.61343459,-58.06370791,55.3707696,52.04005279,59.87757602,37.63513533,0.543028318
182,-143.9413625,28.73224469,38.29493537,-5.438827863,-49.87995755,-5.251977466,-50.50163846,92.98397735,26.04301812,13.19218874,-27.80687077,-44.63062282,-39.6198508,-18.84996225,-27.2837742,28.06966809,13.26265298,0.607879737
537,-47.52797393,28.84091736,37.30171363,-10.36786675,-16.83619057,-27.35873922,22.54522237,31.82440909,-35.07841209,38.57579862,-23.13999285,3.713566659,16.44647043,21.92461767,8.084980746,16.85420817,37.02699759,0.744027365
640,-10.07600313,28.87917881,2.042120906,28.49065484,10.80604826,-16.30541249,-5.557769459,34.39819562,-24.67678757,-12.45740339,-20.44520536,-10.17168414,6.635067676,-15.00685772,-5.636217286,2.795614023,-1.696708325,0.516489429
98,-7.807713467,29.05939991,-0.017977896,26.90305131,11.43467485,-16.90598777,-5.755243674,35.51527944,-25.559548,-11.2897041,-21.86093824,-6.648137891,4.201400171,-15.22539472,-3.410142584,6.124442761,-1.032654505,0.456451622
150,-29.78546058,29.52721459,-12.84044099,-28.86084859,35.38030309,-5.972768679,-4.277661404,15.78582784,13.88890086,20.79325329,-20.32476933,9.315048758,-0.462125512,-4.90370893,-23.12158596,3.392104902,11.44211651,0.32458798
18,-25.84724068,29.72688596,-2.861724062,22.76816934,0.74928439,-21.86193067,-10.01790056,108.2416704,-38.68595294,24.44422928,-61.4118506,37.52017492,-16.34796044,-15.15559195,30.67012235,48.5858859,13.20115812,0.292852087
513,-13.99306657,30.28102047,-16.44590109,11.64729015,8.415984013,-13.02579356,-10.45732237,130.3897823,-57.38800173,19.93696477,-78.01818519,77.01673174,-57.41596195,-14.00512771,45.26988512,80.89430024,5.437186162,0.348548148
27,-67.42641257,30.97735722,-35.40569924,-14.21031494,29.77216945,-3.487678559,-29.22896372,77.66160288,-12.52226729,66.13878972,-48.65997779,26.94800474,-40.79303827,6.563442198,-5.076410579,-30.04549656,-6.255894389,0.561347668
107,-34.41532797,31.4136057,-10.07096502,-20.90374886,31.30203268,-9.143521369,-7.660788499,29.01656528,9.529821678,25.04661688,-25.39018575,8.942825736,0.068420588,-7.575187062,-17.66329226,7.794134406,13.67417109,0.595075326
603,-13.07239669,31.77852024,-0.574239274,27.43554715,13.7894103,-19.99093375,-6.459434957,45.96858553,-25.95519537,-8.405607658,-25.32357679,-12.51224467,5.625640509,-13.20600963,-7.859728955,1.84616834,-1.79793891,0.410998515
34,-163.1020355,33.72837075,64.6406395,42.32134252,-61.68369968,8.326804545,-44.55352816,187.0786859,-30.75755308,25.48623762,-73.10849439,-52.7362695,-29.88051467,-4.099950515,12.76229348,51.4339091,38.15079807,0.496524301
170,-81.02466923,33.99193297,11.07789116,-0.668628429,-19.7039843,-17.33076928,-29.30394358,87.46044167,18.9850784,16.34131427,-40.3318556,-1.616298003,-21.17694945,-2.782437136,-6.310918976,21.58259859,-0.435560805,0.350555018
729,-37.71935606,34.01753667,28.56488625,23.06240754,39.78162673,12.45294687,-26.36770247,73.15996712,-38.23919936,35.74262769,-14.66430831,18.93755697,-82.87939546,1.252808023,-22.2769426,27.47422862,0.827707878,0.442393936
525,-15.34736452,34.05208937,2.20186954,27.54428127,22.61296296,-13.09718083,-22.23276604,41.14184453,-31.87572745,11.89216356,-13.28041726,0.51300965,-25.62002008,-22.70971134,-3.859348211,18.10817762,0.143990323,0.354022086
639,-24.30142382,34.33321732,-12.54243098,-8.932201035,31.91263408,-21.44950746,-21.55821317,87.51199446,-30.62995501,40.35985,-35.24841081,39.12251795,-42.80529443,-18.787505,9.221062855,45.09869203,7.365279232,0.32836435
694,-121.2111695,34.37772422,50.97037196,32.17609496,-8.652039336,10.05124938,-41.25549843,230.7794587,-57.45073367,55.04819654,-59.10385167,23.93932354,-52.47042421,17.87702354,48.17600446,62.06062723,45.78446384,0.549321548
463,-234.110439,35.22323023,48.9874044,-103.415415,84.48473042,23.02750462,4.420749541,313.3300288,-68.91791469,131.1922867,-217.4596186,-20.84332847,15.39717706,46.56445045,26.39349193,124.4051554,72.38656419,0.522275547
52,-50.87387019,36.15829039,-25.72167138,61.69971425,26.92307332,17.53074246,-65.41171248,71.21413835,-65.16454753,83.36229468,-32.43771857,47.85371821,-112.1975414,-20.62805529,-1.49329799,-32.33903637,-28.30946936,0.586142953
308,-72.51988686,36.93503848,16.21652807,54.50527512,-31.80570166,-53.97961409,-21.03237668,167.2166455,-26.31024144,50.26702962,-78.69849003,8.156923912,56.99327608,-41.34577313,24.26793946,32.63433486,32.09554063,0.35205118
50,-48.27778607,36.95758656,-11.16634709,-0.777181242,-5.560938808,-5.718975693,6.933426423,95.57262218,29.2493027,13.19964141,-80.69749418,-26.1467586,-6.057460298,51.65046977,-24.85330536,-23.62087161,2.329065816,0.224870237
282,-66.15975029,36.97520303,8.118096512,-21.23378389,59.68353016,-2.799898614,-7.800848582,81.38293655,10.92283498,39.27134479,-32.58896302,7.514471155,-27.27362798,-6.375691787,-18.62567409,22.76762184,11.26915307,0.114276548
245,-69.03764347,37.60532231,-9.850326928,-28.13817618,0.333833399,-9.44722228,-28.64446788,46.43117856,30.37234128,4.671309384,-24.49621107,9.145000487,-42.68365031,9.970734546,20.34223001,33.37017531,-6.886820585,0.629309377
73,-35.84491062,38.03249015,40.65181153,-9.177132931,-3.83808642,8.749373263,-7.444420145,56.89970955,-8.618672858,15.33503145,-18.88376024,10.83915563,-31.40894406,8.697836174,-9.187566725,16.52553394,15.02040307,0.386218336
154,262.6376687,38.25024861,-78.85331106,-105.2816891,-241.8464681,-45.17583476,-169.2381594,-153.9842866,-58.74318494,68.36658595,19.03909708,120.512255,120.6120019,-96.10183171,-170.1597891,-269.1635091,-120.4160996,0.537846419
313,-35.07240124,38.61695875,3.456459117,6.139232444,-34.61952092,-7.025581845,-34.4769194,-30.1649529,46.53330043,-18.82345301,21.57132302,-16.12731225,-29.90159556,-21.30906484,-50.74066392,-27.16965663,-6.78913877,0.712238387
764,4.873335116,38.75368933,-45.52140288,-1.089423986,-0.06519593,-27.21658265,-21.8534945,191.6961643,-72.96846642,43.65053074,-106.2638966,106.0139313,-95.8931272,-5.403774432,40.67122708,87.52638715,-4.927483226,0.494661292
527,-35.43904219,39.01890929,-2.743859617,21.54431172,-0.024624055,-15.62996541,-30.73441382,65.8126821,-10.89152327,41.52055602,-44.86201458,-1.518458233,-19.7113358,-1.458135723,36.28843077,27.36118098,29.55349644,0.47234719
641,-60.57987162,39.76371152,-20.54111831,-13.09595421,42.98905958,-25.80864879,-33.80683482,102.8792619,-23.59866697,55.47336949,-31.52580901,24.97901228,-55.55009435,-19.28380371,-9.751124436,23.25699681,-15.66588315,0.603318602
344,-415.1973894,40.25488369,31.4014643,-178.4037833,62.31643932,154.8605907,-32.0701663,453.83281,-151.1258781,125.3225743,-290.1608726,-88.39764095,-209.8349713,193.0715019,92.02564049,106.264051,56.32435761,0.473492042
818,-7.679074461,40.34999608,1.879281072,45.80977662,15.71755979,-26.84566385,-5.823366529,43.99475924,-35.37967223,-22.62756823,-25.69299969,-10.83324119,14.58138601,-26.80918619,-9.515932118,3.755654605,-5.450064051,0.396396552
484,-219.2109532,40.55709254,58.43298729,-19.52079683,-10.95076699,9.61344524,-27.4054728,255.0960198,-33.50814448,67.9691153,-128.8545816,-46.97724467,-16.00319604,27.73652359,18.63479386,78.03237184,56.90567509,0.604075314
151,-109.0724782,41.09629329,-11.75981428,-81.57490398,-13.7200718,-3.970590057,-41.54049932,112.3312194,61.19073852,46.06727545,-78.12323959,6.023315805,-73.94611941,50.31779435,-4.673130769,28.29703413,-21.21738552,0.621227946
357,-63.20815411,41.12302193,13.20642922,9.771387169,24.3883478,2.537508026,-3.205857123,93.28689723,-50.84673341,-17.24892207,-60.03504441,-36.70561983,-8.646298301,6.537732711,1.559087319,26.35711641,9.633165341,0.380384744
369,-28.09306093,42.08220058,-6.129911433,-18.95776273,-41.60356654,-4.83817157,11.05069688,125.6491141,27.84696207,22.01784831,-114.4222796,-2.490707273,13.25652291,61.35250233,-86.31960738,-59.31511719,-19.77540584,0.414292948
808,-55.1615147,42.54018739,-3.532145645,-8.489921725,29.86023042,-21.30052566,-13.79011639,61.94494448,9.249447174,39.43962571,-37.80752406,6.715663718,12.03927981,-14.78490405,-17.94107933,11.52127108,19.75210553,0.582977276
172,-22.01242991,42.86722715,-15.48659657,-10.88563808,17.21170562,-8.689174835,-14.65900561,134.3547091,-52.129321,21.65481929,-78.70377682,83.93610098,-68.05644552,-11.09476228,15.43259569,68.19994969,-0.180329555,0.39288356
247,-191.5410796,43.29342131,-28.77658851,-101.6670511,-152.5688598,-12.87237239,-88.84607871,242.1770199,78.63002396,-54.40618839,-116.5235217,76.90014521,-228.3635379,122.7606495,98.6425284,116.8483853,-89.99311049,0.707556624
753,-96.7426431,43.68628929,11.62782855,13.45109586,13.76685926,-23.25123518,-20.83508636,164.2107837,-14.7072724,53.63211014,-80.92012395,8.270012047,11.25928517,-0.86202421,30.14623565,47.51340742,26.27948647,0.650895108
565,-25.93467459,43.70036475,-46.46010763,-19.03646433,-88.92771672,-5.316986023,15.68494572,181.3554389,99.98988544,47.43375984,-148.3534961,-53.4639978,-8.248910648,149.0947131,-92.62526729,-115.3333702,-9.932463804,0.184099829
