NEE,Rn,PAR,fdif,PARdif,PARdir,Ta,Ts,Vpd,RH,Ustar,O3,VWC5,VWC25,VWC50,VWC100,VWC150,VWC200
-20.314,372.1839833,879.6084508,0.867771751,925.6074522,141.0410663,19.197,18.6715,14.9366379,22.53833333,0.72602,39.65182155,0.094666667,0.044,0.037,0.046833333,0.078,0.2875
-20.9335,578.2202333,1283.711829,0.814746521,912.3401103,207.4438796,20.0885,18.5885,16.2336374,19.94,0.67125,41.75483661,0.094,0.044,0.037,0.046166667,0.078,0.287
-23.2635,479.6027667,1088.584685,0.672948734,802.8366577,390.1764458,20.609,19.617,17.35065261,16.825,0.843675,45.84320064,0.0935,0.043833333,0.037,0.045833333,0.078,0.287
-15.9285,321.8657333,783.9170134,0.726414938,692.0954868,260.6595438,20.8485,18.9665,17.53308786,17.05166667,0.64929,49.14569386,0.094,0.043,0.037,0.046,0.078,0.286166667
-16.239,159.1651667,472.4610856,0.889761698,522.8649342,64.78110078,21.001,18.437,16.55789475,22.30833333,0.35466,49.42768676,0.0935,0.043333333,0.037,0.046,0.078,0.286
-14.512,148.23265,454.1613602,0.838793394,365.7865257,70.30003401,21.3295,18.2965,15.29902023,29.52,0.09138,43.0127835,0.093,0.0435,0.036833333,0.047,0.0775,0.285666667
1.0875,4.516598333,210.0389179,0.339651794,127.6376145,248.1519933,21.729,17.67,17.23605604,22.33666667,0.11912,44.26435446,0.093666667,0.044,0.037,0.047333333,0.078,0.285
-10.1678,190.2584,610.4634347,0.703569413,308.5821614,130.0130302,12.9115,11.5315,6.626013662,50.83,0.316725,9.25295296,0.0935,0.046,0.038,0.0505,0.08,0.292333333
-21.3155,366.2235333,969.8760755,0.542183747,429.637137,362.7826641,15.8285,12.702,9.279591436,41.96166667,0.28338,18.11244807,0.093,0.046,0.038,0.049333333,0.08,0.293
-17.939,516.9639333,1255.408035,0.452290887,508.4270424,615.6881158,18.861,15.0785,12.87149796,32.12,0.263815,23.05089691,0.092,0.045833333,0.038,0.048,0.08,0.293
-23.212,622.5974,1435.137474,0.434599817,593.5664244,772.2105538,21.142,16.295,15.72736558,26.90166667,0.349035,27.60641921,0.091666667,0.045,0.038,0.047333333,0.079,0.293
-22.5435,683.2148667,1521.25941,0.462288426,683.6111366,795.1434624,24.047,19.302,21.29854366,15.46166667,0.380915,39.78187564,0.09,0.045,0.038,0.044666667,0.079,0.293
-18.458,697.8049,1539.591399,0.449884034,695.3277709,850.2433504,25.031,23.3485,22.80845361,14.10166667,0.36617,48.21381644,0.089833333,0.044,0.038,0.043166667,0.078333333,0.2925
-27.494,645.1890833,1427.823838,0.460536645,690.3004612,808.6040642,26.1055,22.195,24.28315099,13.68166667,0.568785,52.95556995,0.090666667,0.043166667,0.0375,0.043666667,0.077333333,0.2915
-20.8385,541.70905,1221.270872,0.477751748,639.9408703,699.5432314,27.16,23.0465,25.96146755,12.73166667,0.76161,58.52740157,0.090166667,0.043,0.037,0.042333333,0.077,0.289833333
-16.409,397.9253833,924.971734,0.533194369,576.9491395,505.1124371,27.4975,22.5165,26.20328114,13.48333333,0.76427,68.39389773,0.091,0.043,0.037,0.043,0.0765,0.2885
-10.60345,191.370935,522.8571984,0.69433557,501.2340027,220.6561385,27.821,21.7235,26.60273647,13.65166667,0.73595,67.93542624,0.091,0.043,0.037,0.043833333,0.076,0.286666667
-2.620505,35.17988667,181.1068411,0.967489141,312.7892405,10.51076091,27.1335,21.24,24.82719426,16.47833333,0.33849,67.27936368,0.091,0.043,0.036333333,0.044333333,0.076,0.285333333
0.65665,-12.88919867,71.7094477,0.985567548,126.1410287,1.847183787,26.351,20.68,23.13354707,18.82166667,0.31413,57.84865399,0.090833333,0.043,0.036,0.045,0.076,0.284333333
-11.613,189.7344833,639.2432926,0.629431901,295.7855199,174.139057,20.3745,15.317,14.97488155,27.31166667,0.446175,36.99666103,0.09,0.045,0.037,0.048,0.078,0.282
-12.98,363.0998667,989.7289438,0.501297233,407.5190292,405.4099132,22.163,16.245,17.87690863,21.35666667,0.70711,37.0047797,0.089333333,0.045,0.037,0.046833333,0.078,0.282
-17.868,500.3230167,1247.537429,0.423762139,483.961152,658.0973469,23.1165,17.8035,19.05759725,20.395,0.78752,44.62015506,0.089,0.045,0.037,0.046,0.078,0.282
-19.3255,639.4166333,1521.781853,0.421383622,578.0477181,793.7372482,24.307,18.8185,20.52469308,19.65,0.570735,51.10510587,0.088666667,0.044166667,0.037,0.044833333,0.077333333,0.281
-11.0945,737.3093,1696.323088,0.304777048,501.8203068,1144.695761,25.446,21.705,22.84070502,15.885,0.553505,56.79648598,0.086833333,0.044,0.037,0.041333333,0.077,0.281
-17.7435,763.0301,1738.964312,0.304178185,520.6797996,1191.079377,26.5665,27.11,24.90896737,13.60166667,0.578205,57.15204032,0.087,0.042833333,0.037,0.038833333,0.076333333,0.280166667
-13.745,725.39405,1667.320322,0.253673964,436.7361218,1284.907338,27.1735,24.9215,26.05988465,12.47,0.335,58.63741989,0.087833333,0.042,0.036,0.040833333,0.075166667,0.279
-17.0865,607.4635667,1430.444367,0.278828353,433.7622508,1121.898232,27.7845,26.4235,26.8952851,12.53166667,0.354945,58.94824462,0.086833333,0.042,0.036,0.039166667,0.075,0.277166667
-15.399,513.29145,1238.915704,0.259863302,350.9734785,999.6346114,28.4155,25.3135,27.84104746,12.42333333,0.38307,45.55264904,0.088,0.042,0.036,0.041333333,0.074,0.275166667
-9.8184,352.3859667,909.2714878,0.237845946,256.5869586,822.2077929,28.9805,24.3015,28.63048911,12.56333333,0.363475,13.3732467,0.0875,0.042,0.0355,0.042,0.074,0.2735
-8.39215,186.6155833,563.5439308,0.263143186,193.1553205,540.8759242,28.7895,23.9835,27.87678019,14.00833333,0.360585,2.878427259,0.087333333,0.042,0.035,0.042333333,0.074,0.271666667
-6.2749,21.98080583,223.0731555,0.247085042,97.19903823,296.1838932,28.1475,23.315,25.81714407,17.64833333,0.33687,11.44264444,0.087166667,0.042,0.035,0.043333333,0.074,0.270166667
-12.511,115.19602,336.6019981,0.972885164,253.5765541,7.067315802,17.1105,16.488,7.83662077,54.29166667,0.1677,8.111550787,0.087,0.045,0.036,0.047166667,0.077,0.271
-20.6375,249.7837833,631.5730599,0.928963236,421.3450929,32.21978091,18.5645,17.3435,10.05411619,46.03833333,0.213535,7.105321587,0.086166667,0.045,0.036,0.046666667,0.077,0.271166667
-29.102,379.12065,883.8268028,0.779163445,599.3996617,169.8865074,20.793,18.448,13.65375617,35.305,0.200805,24.40552465,0.086,0.044166667,0.036,0.0455,0.076333333,0.272
-33.1285,576.0708,1323.421598,0.609577221,681.9736598,436.79134,22.205,19.6665,16.06707133,29.45666667,0.31005,46.66326498,0.085666667,0.044,0.036,0.044666667,0.076,0.272
-29.4855,676.2195,1510.810268,0.462017396,658.4776458,766.7449797,23.258,22.11,17.99868413,25.43333333,0.429755,53.10482329,0.084166667,0.044,0.036,0.041166667,0.076,0.272
-28.4685,676.3536333,1499.331805,0.432398291,656.0115449,861.1349358,24.7055,26.035,20.31078662,22.16166667,0.499135,65.96991997,0.084333333,0.043166667,0.036,0.039833333,0.075333333,0.271333333
-30.3,512.9855833,1174.643368,0.512684443,717.154564,681.6679936,25.671,24.747,21.82506769,20.58,0.744245,77.41840933,0.085,0.042666667,0.036,0.041333333,0.074666667,0.270833333
-24.697,549.3439667,1241.538638,0.604044696,714.4673116,468.33806,25.9355,25.345,21.96113651,21.21333333,0.663325,92.49761054,0.084333333,0.042,0.036,0.039833333,0.074,0.2695
-20.575,419.1254333,982.9342843,0.442106003,503.1771495,634.959737,26.7975,24.785,23.52308013,19.39166667,0.728035,105.1723825,0.085,0.042,0.035,0.041333333,0.074,0.2685
-14.3545,250.249,636.9794674,0.540020354,441.0425084,375.6720937,27.022,23.995,23.83069176,19.30666667,0.74234,112.5139577,0.085,0.042,0.035,0.042,0.074,0.267333333
-6.2916,56.538291,268.6418322,0.802573027,344.1815484,84.66609122,26.9335,23.495,23.54884548,19.89,0.657315,116.925177,0.085,0.042,0.035,0.042833333,0.074,0.266
6.06285,-24.91798433,83.81642681,0.982159084,141.4886725,2.570141263,26.298,22.88,22.45509908,20.97833333,0.530945,122.1033565,0.085,0.042333333,0.035,0.043333333,0.074,0.265
-16.6665,168.993,516.3651158,0.825543767,299.4711473,63.28508604,17.747,16.598,10.0465197,43.57666667,0.19041,7.107485277,0.084166667,0.045,0.036,0.047166667,0.076,0.267666667
-18.0695,330.0467167,845.2906195,0.666565959,452.9739585,226.5896347,19.824,17.573,12.36738704,38.16166667,0.20051,12.71607582,0.084,0.045,0.036,0.046333333,0.076,0.268
-32.747,478.7799667,1147.663653,0.559128986,561.0000881,442.34637,21.7395,19.1135,14.68506997,33.92833333,0.317125,25.19406444,0.083333333,0.044333333,0.036,0.045,0.076,0.268
-27.141,591.62595,1366.784188,0.505577491,641.5823645,627.4265929,23.335,20.3985,16.67183099,31.18666667,0.3574,35.95923907,0.083,0.044,0.036,0.043833333,0.075833333,0.268
-25.87,670.5981833,1503.57018,0.480742049,696.5527826,752.3589243,24.774,22.988,18.41673866,29.715,0.35297,55.33235982,0.0815,0.044,0.036,0.040166667,0.075,0.268
-28.6015,676.053,1499.090005,0.470027868,713.6331226,804.6451999,25.8165,27.563,19.84052147,28.375,0.320585,83.0098219,0.081166667,0.043,0.036,0.0385,0.074666667,0.268
-20.483,609.1553167,1345.805244,0.485415916,701.8078791,743.9788278,26.994,26.287,21.84089817,25.96166667,0.43311,104.1874645,0.082,0.042166667,0.035833333,0.04,0.074,0.266833333
-13.5898,504.4761,1134.45481,0.561401129,681.1700392,532.1692374,28.0905,26.89,23.25793748,25.57333333,0.53898,109.2989022,0.081666667,0.042,0.035,0.039333333,0.073333333,0.265666667
-17.862,410.1211667,952.1108918,0.531549784,568.0732036,500.6379881,28.9805,26.51,24.85106194,24.10833333,0.63574,134.0962184,0.082,0.042,0.035,0.040333333,0.073,0.2645
-9.11855,156.54255,453.4971628,0.742387856,505.2323713,175.3180546,28.9895,25.865,24.86760524,24.09,0.72348,133.6500083,0.082,0.042,0.035,0.041,0.073,0.263166667
-2.91408,61.82423667,250.9716491,0.889482425,335.2575474,41.6555179,29.05,25.2615,24.53881246,25.33666667,0.752695,130.0934856,0.082,0.042,0.035,0.041833333,0.073,0.262166667
1.6598,-19.7905215,75.45795127,0.980065227,143.0345272,2.909358265,28.528,24.618,22.39572566,29.985,0.53813,129.0247385,0.082,0.042,0.035,0.0425,0.073,0.261
-21.3865,239.0437833,590.2965982,0.956714621,574.8780892,26.00965346,20.1805,20.292,4.739396073,76.71333333,0.145885,44.55740427,0.105,0.044,0.036,0.0455,0.075,0.263
-32.4205,502.6818833,1105.948944,0.850596032,755.7176769,132.7389442,21.2805,21.217,8.030178629,62.97333333,0.311255,44.36644945,0.104,0.044,0.036,0.044666667,0.075,0.263
-37.85,621.7941833,1317.47131,0.681917306,830.5839973,387.4287878,22.4815,23.253,10.40338315,55.03166667,0.507615,53.82393373,0.102166667,0.043833333,0.036,0.043,0.074333333,0.263
-37.266,642.1981333,1357.99729,0.635335612,849.0364607,487.3225349,23.0535,25.96,10.78381148,54.79833333,0.49531,70.5012991,0.101,0.043,0.036,0.042333333,0.074,0.263
-26.4765,611.6117167,1310.250538,0.602502074,813.3936786,536.632677,23.8595,25.302,11.72205771,52.995,0.487495,83.93126987,0.100833333,0.043,0.035333333,0.042833333,0.073333333,0.2625
-33.2735,527.5421667,1155.187143,0.580366176,723.6151884,523.2100366,25.143,25.988,13.97405498,47.71666667,0.545265,88.67183701,0.1,0.043,0.035,0.042,0.073,0.261666667
-25.0815,399.209,898.5665365,0.59811581,619.5131057,416.2613962,26.319,25.647,16.04678441,43.61166667,0.443645,101.9911444,0.099833333,0.042666667,0.035,0.043,0.073,0.260833333
-19.0665,253.6966167,606.734696,0.667200974,499.541332,249.1706027,26.9915,25.093,17.30220471,41.315,0.380075,117.2850924,0.099,0.042666667,0.035,0.043,0.073,0.26
-14.521,110.6342883,332.9514066,0.757243986,354.0659179,113.5058614,27.177,24.6385,16.70446386,43.89666667,0.31413,126.4821458,0.099,0.043,0.035,0.043,0.073,0.259
2.9925,-0.6913915,128.5807261,0.864612596,192.9906177,30.21989127,26.9225,23.993,15.39924836,47.59666667,0.109895,123.0719754,0.099,0.043,0.035,0.044,0.073,0.2585
-12.9,205.9607333,672.9617012,0.681299488,329.9592481,154.3494206,21.4045,18.73,13.4098987,38.53833333,0.481015,42.72844071,0.099,0.044833333,0.036,0.0465,0.075,0.262
-14.417,389.9984833,1043.607963,0.521567394,450.9268337,413.634177,22.884,19.125,16.54833433,30.035,0.777065,41.55605966,0.098,0.044166667,0.036,0.046,0.075,0.262
-13.3745,552.4128333,1351.772903,0.447248684,538.7703197,665.8622226,24.218,20.5735,18.53259413,27.10666667,0.758495,44.49117011,0.097,0.044,0.036,0.045,0.075,0.262
-16.5325,679.5427,1590.235609,0.406295684,602.8608408,880.9374484,25.3595,21.7365,20.33446559,24.78166667,0.70862,48.52420864,0.096333333,0.044,0.036,0.044833333,0.074666667,0.262
-12.7955,759.9653167,1721.716265,0.383951572,641.0516014,1028.564172,26.605,24.5885,22.68590638,21.47166667,0.446095,53.24378344,0.093333333,0.043833333,0.036,0.0415,0.074,0.262
-15.673,766.0478,1742.603654,0.376586804,657.2873889,1088.093441,27.838,29.823,24.927648,19.17333333,0.52192,57.77386716,0.093166667,0.043,0.035833333,0.039833333,0.0735,0.262
-13.3435,712.40455,1660.251705,0.370430543,634.630058,1078.592759,29.272,26.0815,27.67617667,16.775,0.333065,60.53832393,0.093666667,0.043,0.035,0.041333333,0.073,0.261333333
-12.744,613.45925,1475.867896,0.356589137,563.8981514,1017.46845,30.078,27.3035,29.31455016,15.48,0.3436,50.37826615,0.093,0.042166667,0.035,0.039833333,0.072333333,0.260166667
-9.8102,487.5426167,1201.213562,0.360990995,487.2373895,862.4843375,30.5655,25.517,29.88519291,15.97,0.34193,12.62128673,0.093833333,0.042,0.035,0.041333333,0.072,0.259
-3.40695,5.855946667,184.1741347,0.608048625,200.2650905,129.0919417,29.951,24.0815,27.27239658,20.84666667,0.32511,29.74131979,0.093,0.043,0.035,0.043,0.072,0.2565
-8.150565,152.1386567,405.6341696,0.988004419,177.2205175,2.151673641,18.631,18.185,7.053761771,62.26333333,0.310895,15.24736261,0.091,0.045,0.036,0.046666667,0.075,0.26
-17.374,235.7674167,589.9004146,0.88273083,463.6125601,61.59007759,20.5455,19.31,9.030974476,56.56333333,0.28811,20.80325687,0.090666667,0.045,0.036,0.046,0.075,0.260166667
-22.17,314.4794,733.7261207,0.787946342,635.2027963,170.9470169,22.224,20.5315,11.18260772,50.98333333,0.251295,34.95969539,0.09,0.045,0.036,0.045,0.075,0.261
-32.3675,492.93895,1110.820244,0.972298934,701.8209882,19.99507422,23.114,21.812,12.88521762,46.22666667,0.164125,59.80563324,0.0895,0.044833333,0.036,0.044333333,0.074166667,0.261
-28.35,632.92775,1382.730974,0.629602856,836.1127357,491.8874907,24.5585,25.122,15.44343114,40.36166667,0.370235,71.31840023,0.088333333,0.044,0.036,0.041333333,0.074,0.261
-28.244,645.3739833,1400.094597,0.615251556,866.15277,541.6498776,25.53,26.68,16.98173765,37.75,0.37152,83.39461359,0.088666667,0.0435,0.036,0.0395,0.0735,0.2605
-26.034,598.6955167,1313.721345,0.616255042,839.3235962,522.6508123,26.972,25.7415,19.34631705,34.35166667,0.45134,92.78146416,0.089,0.043,0.036,0.040666667,0.073,0.259833333
-26.2085,518.3551333,1158.455065,0.605116501,756.9223454,493.9480981,28.038,26.5565,20.96952253,32.71166667,0.439555,107.3316193,0.088833333,0.043,0.035166667,0.0395,0.072333333,0.258666667
-21.064,386.3569833,879.5240066,0.622991362,642.04797,388.5409104,29.3185,26.1635,22.18015443,33.45,0.38866,118.0748099,0.089,0.043,0.035,0.040333333,0.072,0.257666667
-19.024,241.0488,578.1864847,0.706741,513.127389,212.9199026,29.601,25.8485,21.43629263,36.62,0.41797,134.3300082,0.089,0.043,0.035,0.041,0.072,0.256666667
-9.5765,107.1102307,318.4219378,0.768687922,359.0288349,108.0382606,29.6945,25.693,20.60949091,39.36166667,0.281495,144.2162523,0.088,0.043,0.035,0.041333333,0.072,0.2555
1.3355,1.115333667,99.66083659,0.981476962,150.7694715,2.845414291,29.097,24.897,19.47027682,40.89833333,0.23617,142.9476984,0.0885,0.043,0.035,0.042,0.072,0.255
-26.8925,653.0100333,1460.852967,0.493471679,766.6371077,786.9213629,29.2155,33.755,21.420653,38.86666667,0.301295,61.04,0.041333333,0.039,0.034,0.037333333,0.0675,0.193
-35.809,549.7498667,1228.867097,0.811723841,982.3006262,227.8407744,29.3645,34.217,22.74321,38.705,0.44396,67.80666667,0.041333333,0.038333333,0.034,0.036333333,0.067,0.193
-24.489,693.7730833,1526.817478,0.626068719,892.2309142,532.9016422,30.188,33.928,24.373223,35.005,0.31987,75.22666667,0.040833333,0.038,0.034,0.036,0.0665,0.193
-17.4085,763.3337583,1710.102256,0.363684376,307.8786211,538.675813,27.343,23.4235,18.81131502,37.38166667,0.384005,55.50289012,0.063666667,0.042166667,0.035,0.0395,0.068,0.185
-17.429,797.5659,1753.117536,0.384300475,668.8107986,1071.522202,28.28,22.8585,20.61872822,34.675,0.23613,62.53825076,0.062166667,0.041166667,0.035666667,0.0365,0.067,0.185
-23.482,773.6337667,1707.653889,0.357526304,623.3867731,1120.224161,29.0015,22.42,22.56957703,31.16,0.35136,75.62985646,0.059666667,0.040166667,0.035,0.0365,0.066,0.184333333
-22.4195,677.54075,1511.091548,0.338877825,550.5724189,1074.120547,29.887,21.9835,24.01587992,30.04666667,0.27079,88.6584764,0.0575,0.04,0.035,0.036666667,0.066,0.183666667
-17.4925,548.9230167,1248.085272,0.356594125,494.8085226,892.7873129,30.2005,21.5835,24.49831169,29.79833333,0.37329,99.21253094,0.056166667,0.04,0.035,0.037833333,0.0655,0.183
-14.4705,396.1128333,946.7749547,0.369101732,406.2376193,694.3739022,30.665,21.2085,25.85110057,27.69833333,0.267785,100.9135947,0.0555,0.039666667,0.035,0.0385,0.065,0.182166667
-8.1545,203.1654167,566.1386696,0.401953202,313.1114514,465.8634383,30.9945,20.8765,25.81707079,29.005,0.214035,98.65443681,0.055,0.04,0.035,0.039333333,0.065,0.181666667
-5.40125,42.3912105,236.1119885,0.687836243,256.6595075,116.4809168,30.103,20.8365,22.95700664,33.91666667,0.21339,92.50102637,0.055,0.04,0.034333333,0.040666667,0.065,0.181
-11.47485,191.0180333,568.6391295,0.81652285,325.9777816,73.24899008,21.887,28.1385,7.659922353,65.825,0.17799,13.14175818,0.056,0.042,0.035,0.044166667,0.068,0.181
-19.4325,349.6800833,890.5441643,0.618567738,469.1085447,289.2700708,23.9275,26.85,9.917171638,60.435,0.143255,18.03190232,0.054833333,0.042,0.035,0.043166667,0.068,0.182
-39.559,463.1969,1119.148483,0.693961312,646.7862211,285.234354,26.1475,25.9085,13.47324073,52.24666667,0.155995,25.44370872,0.0535,0.041,0.035,0.040666667,0.068,0.181833333
-35.9625,631.6205833,1437.477854,0.441473882,605.4183832,765.9388082,27.506,25.438,16.37093145,45.995,0.291795,58.16615853,0.051666667,0.041,0.035,0.039,0.067,0.181
-35.4475,654.2777167,1432.958447,0.527462646,747.5371575,669.6952533,28.849,24.98,19.16990447,41.095,0.341135,90.12179496,0.049,0.0405,0.035,0.037166667,0.067,0.181
-33.702,576.6502333,1277.783686,0.646796884,877.4247799,479.1444947,29.65,24.6115,21.80696434,35.695,0.575785,112.4878433,0.048833333,0.039666667,0.035,0.035833333,0.066166667,0.181
-32.6865,547.41175,1215.792756,0.703647445,892.5267442,375.9021416,29.915,24.3335,22.05104242,35.86333333,0.48565,122.1172481,0.047833333,0.039,0.035,0.036,0.066,0.18
-26.5775,520.13985,1163.198973,0.674663622,818.2146619,394.5595782,30.1745,24.122,22.97076568,34.08166667,0.49471,123.7647061,0.047,0.039,0.035,0.0365,0.065,0.18
-11.23675,147.4129833,405.2233331,0.716107188,403.166077,159.8307532,29.863,23.03,20.29683245,40.815,0.315375,132.3376213,0.046833333,0.038,0.034,0.039166667,0.065,0.178
-5.04885,41.764185,198.8506361,0.793243673,247.7173216,64.56669661,29.479,23.1035,19.93633347,40.68,0.21883,128.0747697,0.047,0.038,0.034,0.040333333,0.065,0.178
-12.35545,122.7134883,323.0559093,0.98053365,231.0183304,4.586363339,23.5765,24.437,8.282459064,66.27166667,0.116865,24.75671544,0.0485,0.04,0.034,0.042833333,0.066166667,0.178
-14.402,189.66425,434.4801749,0.97764805,347.7016814,7.949497349,24.221,23.8785,9.474445497,62.73333333,0.220495,28.50338668,0.048,0.04,0.0345,0.042,0.066833333,0.177833333
-22.422,329.87745,726.2583489,0.977600994,561.3415258,12.86157888,25.1075,23.34,11.27110874,57.74166667,0.349305,30.00594355,0.047333333,0.04,0.035,0.040666667,0.066166667,0.178
-23.337,303.5292833,662.6772372,0.982558949,674.1259113,11.96616712,25.726,23.3085,11.99712997,56.47166667,0.386675,37.48232135,0.046666667,0.0395,0.035,0.04,0.066,0.177
-30.614,315.6100833,689.7257245,0.950757884,842.7913065,43.65025829,26.433,23.215,12.42273729,56.59333333,0.438775,51.46179874,0.0455,0.039,0.035,0.039,0.066,0.177
-10.20885,121.9096167,303.7839616,0.995860572,393.4491968,1.63542426,26.0745,23.12,11.1823126,60.17666667,0.31938,59.62374199,0.046,0.039,0.035,0.0405,0.066,0.177
-12.4555,162.96325,386.4605974,0.997480757,285.2022838,0.72030843,24.633,22.89,7.721643205,70.26666667,0.562745,62.71791797,0.047,0.039,0.035,0.042,0.066,0.177
-6.50505,114.7127383,288.5937588,0.980777446,396.430062,7.769752615,25.272,22.698,9.134023173,66.04666667,0.60371,92.74764316,0.047,0.039,0.035,0.042,0.066,0.1765
-1.35635,31.44638933,120.8802853,0.995979064,176.5995835,0.712962487,24.848,22.6215,8.178366313,68.91166667,0.506905,83.91784945,0.047,0.039,0.035,0.042666667,0.066,0.176
-6.9527,74.27928667,179.6606703,0.988721962,191.5055124,2.184442696,22.9775,28.687,4.268895079,82.03333333,0.07675,11.20144204,0.048,0.04,0.035,0.0435,0.067,0.177166667
